419.22,374.56,890.52,0.92076,0.18989,0.56709,1,0.1
663.85,986.73,876.87,0.92465,0.21006,0.60017,1,0.1
195.44,433.3,411.01,0.42912,0.4343,0.12266,1,0.1
173.63,815.43,65.591,0.40967,0.50456,0.33441,1,0.1
956.46,64.26,847.35,0.99594,0.018114,0.97123,1,0.1
985.04,427.76,236.07,0.96272,0.69363,0.51139,1,0.1
941.38,19.945,56.583,0.81974,0.14459,0.32042,1,0.1
301.47,381.52,840.99,0.65864,0.98688,0.55296,1,0.1
926.62,413.97,96.6,0.014906,0.95907,0.34426,1,0.1
530.58,559.82,183.11,0.38521,0.41368,0.64549,1,0.1
860.27,883.42,64.021,0.39544,0.24788,0.58734,1,0.1
272.94,486.55,562.77,0.085751,0.48042,0.40932,1,0.1
942.58,764.06,877.27,0.99663,0.94104,0.26256,1,0.1
519.91,670.84,305.2,0.40201,0.19089,0.13784,1,0.1
481.51,808.69,652.3,0.42839,0.065259,0.71352,1,0.1
269.32,992.38,223.49,0.90604,0.20303,0.4535,1,0.1
623.72,829.61,35.036,0.96862,0.26101,0.84565,1,0.1
955.39,207.35,644.35,0.72862,0.040883,0.038931,1,0.1
437.75,875.21,539.47,0.51448,0.91524,0.30004,1,0.1
872.42,132.54,996.08,0.50578,0.34522,0.080406,1,0.1
701.41,387.05,419.23,0.85337,0.6295,0.20187,1,0.1
477.28,135.53,950.99,0.41137,0.96314,0.11651,1,0.1
389.4,971.52,992.67,0.57147,0.015156,0.20515,1,0.1
392.55,76.893,199.15,0.25274,0.41324,0.93943,1,0.1
166.66,772.69,870.26,0.049073,0.89017,0.26935,1,0.1
385.08,772.55,698.17,0.38887,0.87437,0.15377,1,0.1
244.88,315.08,225.54,0.61392,0.81044,0.65575,1,0.1
810.57,408.87,600.09,0.865,0.46178,0.41552,1,0.1
317.18,552.58,19.226,0.55551,0.2339,0.60482,1,0.1
561.34,434.97,713.25,0.24637,0.64847,0.14127,1,0.1
292.74,117.92,523.43,0.63097,0.18625,0.79801,1,0.1
806.03,764.7,731.18,0.50226,0.21326,0.77585,1,0.1
184.55,661.83,531.44,0.13446,0.13755,0.16556,1,0.1
20.939,859.49,866.21,0.21526,0.99698,0.24442,1,0.1
381.05,934.47,306.64,0.19072,0.817,0.81548,1,0.1
128.47,469.83,5.6313,0.55945,0.6552,0.88458,1,0.1
25.662,823.89,188.74,0.75796,0.58931,0.40703,1,0.1
422.08,89.338,911.15,0.6623,0.59313,0.58331,1,0.1
852.4,299.63,895.28,0.71078,0.43098,0.31552,1,0.1
177.47,79.201,840.33,0.54517,0.52759,0.73045,1,0.1
113.16,349.16,257.83,0.56022,0.33001,0.52566,1,0.1
133.95,809.23,208.7,0.32555,0.24134,0.6956,1,0.1
152.84,700.24,348.18,0.96635,0.85105,0.45713,1,0.1
523.78,975.51,431.4,0.11342,0.91404,0.38152,1,0.1
498.44,925.66,597.49,0.66983,0.37877,0.8808,1,0.1
565.6,93.932,377.37,0.88184,0.38154,0.65445,1,0.1
443.03,135.19,965.27,0.73773,0.52455,0.49508,1,0.1
418.37,58.124,324.71,0.93809,0.2175,0.83466,1,0.1
798.24,613.36,577.96,0.46614,0.95977,0.7619,1,0.1
387.66,830.25,150.02,0.27862,0.18837,0.98738,1,0.1
577.86,594.38,638.62,0.47847,0.60428,0.61302,1,0.1
355.53,359.59,610.82,0.8856,0.88298,0.13938,1,0.1
455.55,972.24,339.96,0.74495,0.41788,0.65365,1,0.1
396.89,263.03,25.851,0.33972,0.3273,0.72874,1,0.1
148.02,972.67,730.91,0.063241,0.28343,0.45829,1,0.1
159.22,550.61,366.11,0.63759,0.3667,0.25563,1,0.1
20.737,445.33,432.96,0.93703,0.78149,0.87726,1,0.1
466.38,898.44,123.57,0.77081,0.29813,0.69125,1,0.1
530.84,502.37,915.28,0.89779,0.91225,0.2877,1,0.1
546.78,918.92,322.07,0.70674,0.25513,0.69564,1,0.1
42.172,932.71,18.19,0.10403,0.57549,0.56991,1,0.1
811.56,114.95,925.51,0.32808,0.088698,0.90412,1,0.1
653.74,737.8,650.56,0.56501,0.51733,0.081121,1,0.1
592.96,661.82,433.48,0.22539,0.95927,0.15223,1,0.1
720.71,765.81,747.03,0.54832,0.19698,0.75445,1,0.1
396.98,130.63,61.556,0.17359,0.85575,0.64063,1,0.1
214.94,979.46,216.83,0.6981,0.55889,0.9732,1,0.1
626.7,671.77,755,0.8066,0.46967,0.73563,1,0.1
820.09,877.02,227.34,0.15051,0.50151,0.055348,1,0.1
570.35,54.118,848.85,0.68983,0.85169,0.59301,1,0.1
704.47,491.37,179.05,0.69417,0.097705,0.86859,1,0.1
723.37,487.97,290.57,0.42205,0.739,0.40852,1,0.1
639.07,581.8,992.25,0.29917,0.16885,0.9233,1,0.1
545.9,911.63,400.05,0.14571,0.17759,0.66229,1,0.1
127.53,753.65,938.85,0.47182,0.3303,0.57662,1,0.1
16.757,885.92,988.31,0.30181,0.21451,0.83651,1,0.1
574.44,174.59,290.09,0.63059,0.016872,0.076632,1,0.1
404.65,73.95,900.54,0.054585,0.66891,0.16948,1,0.1
917.93,269.28,833.17,0.014607,0.49111,0.19351,1,0.1
116.29,212.7,665.7,0.91158,0.41631,0.49518,1,0.1
552.62,328.67,655.47,0.30841,0.35745,0.3047,1,0.1
245.09,660.82,245.79,0.44646,0.50628,0.38099,1,0.1
176.04,480.16,111.63,0.39174,0.094711,0.61896,1,0.1
927.51,211.62,953.21,0.23876,0.55796,0.1414,1,0.1
123.54,831.13,798.95,0.91177,0.58076,0.27888,1,0.1
802.14,220.91,259.13,0.70919,0.5133,0.28965,1,0.1
339.84,723.29,500.6,0.13077,0.42254,0.42901,1,0.1
106.36,661.51,52.25,0.74005,0.46437,0.91115,1,0.1
356.23,225.99,413.82,0.84267,0.16509,0.58868,1,0.1
